corpus	language	file	bytes	chars	lines	tokens	bytes_per_token	tokens_per_line
java-repo	Java	../../../../src/main/java/org/raku/comma/RakuIcons.java	4087	4087	59	640	6.3859	10.8475
java-repo	Java	../../../../src/main/java/org/raku/comma/descriptors/surrounder/RakuGivenSurrounder.java	603	603	21	133	4.5338	6.3333
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuMultiDecl.java	148	148	6	34	4.3529	5.6667
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuSubCallName.java	247	247	12	52	4.7500	4.3333
java-repo	Java	../../../../src/main/java/org/raku/comma/heapsnapshot/run/RakuHeapSnapshotCommandLineState.java	1300	1300	40	250	5.2000	6.2500
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/CroTemplateFileType.java	1138	1138	52	245	4.6449	4.7115
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/parsing/CroTemplateParserDefinition.java	5712	5712	132	1179	4.8448	8.9318
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/symbols/RakuSingleResolutionSymbolCollector.java	3400	3400	100	708	4.8023	7.0800
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/stub/impl/CroTemplateSubStubImpl.java	679	679	21	161	4.2174	7.6667
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuRequireStatement.java	94	94	4	21	4.4762	5.2500
java-repo	Java	../../../../src/main/java/org/raku/comma/coverage/RakuCoverageLineMarkerRenderer.java	1458	1458	52	308	4.7338	5.9231
java-repo	Java	../../../../src/main/java/org/raku/comma/refactoring/inline/RakuInlineDialog.java	1461	1461	50	292	5.0034	5.8400
java-repo	Java	../../../../src/main/java/org/raku/comma/parsing/Cursor.java	25098	25096	743	6436	3.8996	8.6622
java-repo	Java	../../../../src/main/java/org/raku/comma/descriptors/surrounder/RakuStringQuotesSurrounder.java	281	281	9	67	4.1940	7.4444
java-repo	Java	../../../../src/main/java/org/raku/comma/readerMode/RakuModuleEditorProvider.java	5632	5632	118	1034	5.4468	8.7627
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateCall.java	218	218	8	47	4.6383	5.8750
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateTopicAccess.java	142	142	6	30	4.7333	5.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/findUsages/RakuUsageTypeProvider.java	3792	3792	99	761	4.9829	7.6869
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuMemberStubBasedPsi.java	5291	5291	131	992	5.3337	7.5725
java-repo	Java	../../../../src/main/java/org/raku/comma/findUsages/RakuFindUsagesProvider.java	2593	2593	75	565	4.5894	7.5333
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuLongNameImpl.java	844	844	27	198	4.2626	7.3333
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuMethodCall.java	326	326	12	71	4.5915	5.9167
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/ui/CallGraphTooltipUI.java	6043	6041	155	1396	4.3288	9.0065
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuIntLiteralImpl.java	760	760	26	178	4.2697	6.8462
java-repo	Java	../../../../src/main/java/org/raku/comma/pod/PodDomNode.java	401	401	13	83	4.8313	6.3846
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/stub/CroTemplateMacroStub.java	250	250	8	57	4.3860	7.1250
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuLongName.java	214	214	8	46	4.6522	5.7500
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuVariableDecl.java	828	828	20	175	4.7314	8.7500
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuHeredocImpl.java	370	370	12	94	3.9362	7.8333
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuPostfixImpl.java	512	512	18	121	4.2314	6.7222
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuForStatementImpl.java	2873	2873	78	667	4.3073	8.5513
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/type/RakuResolvedType.java	812	812	30	173	4.6936	5.7667
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuPointyBlock.java	190	190	6	49	3.8776	8.1667
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/impl/CroTemplateIterationImpl.java	1008	1008	24	210	4.8000	8.7500
java-repo	Java	../../../../src/main/java/org/raku/comma/testing/RakuCompleteTestConfigurationType.java	2461	2461	64	446	5.5179	6.9688
java-repo	Java	../../../../src/main/java/org/raku/comma/debugger/RakuBreakpointHandler.java	1308	1308	35	268	4.8806	7.6571
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuOnceImpl.java	358	358	12	86	4.1628	7.1667
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuNumLiteral.java	105	105	4	26	4.0385	6.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/PodPreCommentImpl.java	327	327	11	79	4.1392	7.1818
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuTrusts.java	110	110	5	26	4.2308	5.2000
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/Declaration.java	275	275	8	56	4.9107	7.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/parsing/RakuHighlighterLexer.java	385	385	11	82	4.6951	7.4545
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/compare/ProfileCompareSummary.java	4777	4777	103	982	4.8646	9.5340
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuTry.java	111	111	4	29	3.8276	7.2500
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuMultiHolder.java	93	93	5	22	4.2273	4.4000
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuIsTraitName.java	148	148	6	35	4.2286	5.8333
java-repo	Java	../../../../src/main/java/org/raku/comma/parsing/RakuWordsScanner.java	6984	6984	141	1353	5.1619	9.5957
java-repo	Java	../../../../src/main/java/org/raku/comma/descriptors/surrounder/RakuTryCatchWhenSurrounder.java	854	854	28	206	4.1456	7.3571
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuSignatureHolder.java	2090	2090	58	426	4.9061	7.3448
java-repo	Java	../../../../src/main/java/org/raku/comma/language/RakuLanguageVersionService.java	1590	1590	50	326	4.8773	6.5200
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/impl/CroTemplateInfixImpl.java	413	413	12	93	4.4409	7.7500
java-repo	Java	../../../../src/main/java/org/raku/comma/pod/PodDomText.java	464	464	21	103	4.5049	4.9048
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/PodFormatted.java	262	262	10	59	4.4407	5.9000
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateStringLiteral.java	173	173	7	35	4.9429	5.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/impl/CroTemplateLiteralCloseTagImpl.java	453	453	12	97	4.6701	8.0833
java-repo	Java	../../../../src/main/java/org/raku/comma/testing/RakuTestKind.java	698	698	28	146	4.7808	5.2143
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/type/RakuType.java	597	597	22	136	4.3897	6.1818
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuCaptureImpl.java	582	582	19	139	4.1871	7.3158
java-repo	Java	../../../../src/main/java/org/raku/comma/descriptors/surrounder/RakuUnlessSurrounder.java	614	614	21	133	4.6165	6.3333
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/compare/ProfileCompareProcessor.java	4191	4191	129	819	5.1172	6.3488
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuScopedDeclImpl.java	1112	1112	33	262	4.2443	7.9394
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuStartImpl.java	744	744	27	174	4.2759	6.4444
java-repo	Java	../../../../src/main/java/org/raku/comma/descriptors/RakuRegexNamedSurrounder.java	1103	1103	32	239	4.6151	7.4688
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/compare/ProfileCompareDataProvider.java	1311	1311	36	237	5.5316	6.5833
java-repo	Java	../../../../src/main/java/org/raku/comma/formatter/RakuCodeStylePanel.java	3222	3222	90	607	5.3081	6.7444
java-repo	Java	../../../../src/main/java/org/raku/comma/heapsnapshot/ui/HeapSnapshotBrowserTab.java	17735	17735	393	3310	5.3580	8.4224
java-repo	Java	../../../../src/main/java/org/raku/comma/pod/PodDomClassyDeclarator.java	1955	1955	51	398	4.9121	7.8039
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/ui/RakuProfileAllocationsPanel.java	10432	10432	296	2071	5.0372	6.9966
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuRegexBuiltinCClass.java	96	96	4	24	4.0000	6.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/parsing/CroTemplatePartStubElementType.java	1823	1823	48	404	4.5124	8.4167
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateVariableAccess.java	155	155	6	32	4.8438	5.3333
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuStatementModLoop.java	94	94	4	22	4.2727	5.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/reference/CroTemplateApplyReference.java	1188	1188	30	255	4.6588	8.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuStatementModCond.java	94	94	4	22	4.2727	5.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/structureView/PackageDeclarationRangeHandler.java	886	886	21	177	5.0056	8.4286
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuWhileStatement.java	135	135	5	33	4.0909	6.6000
java-repo	Java	../../../../src/main/java/org/raku/comma/heapsnapshot/TocEntry.java	1832	1832	61	429	4.2704	7.0328
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuLabelImpl.java	1419	1419	46	312	4.5481	6.7826
java-repo	Java	../../../../src/main/java/org/raku/comma/descriptors/surrounder/RakuIfSurrounder.java	595	595	21	138	4.3116	6.5714
java-repo	Java	../../../../src/main/java/org/raku/comma/intention/ConvertPositionalCaptureIntoNamedIntention.java	3707	3707	85	743	4.9892	8.7412
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuASTWrapperPsiElement.java	1075	1075	27	242	4.4421	8.9630
java-repo	Java	../../../../src/main/java/org/raku/comma/run/RakuCompleteRunConfigurationType.java	3239	3239	72	568	5.7025	7.8889
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/PodConfiguration.java	90	90	4	19	4.7368	4.7500
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/RakuProfileDataManager.java	308	308	11	71	4.3380	6.4545
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/highlighter/CroTemplateSyntaxHighlighterFactory.java	631	631	16	117	5.3932	7.3125
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/ui/RakuProfileCallGraph.java	15968	15967	418	3532	4.5210	8.4498
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/findUsages/CroTemplateFindUsagesProvider.java	1771	1771	56	380	4.6605	6.7857
java-repo	Java	../../../../src/main/java/org/raku/comma/timeline/model/Event.java	371	371	16	81	4.5802	5.0625
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateBoolLiteral.java	86	86	4	19	4.5263	4.7500
java-repo	Java	../../../../src/main/java/org/raku/comma/editor/RakuStatementMover.java	11932	11932	234	2472	4.8269	10.5641
java-repo	Java	../../../../src/main/java/org/raku/comma/vfs/RakuFileSystem.java	6373	6373	203	1333	4.7809	6.5665
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/ProfileCompareDialog.java	4974	4974	113	1004	4.9542	8.8850
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/symbols/RakuVariantsSymbolCollector.java	2057	2057	63	450	4.5711	7.1429
java-repo	Java	../../../../src/main/java/org/raku/comma/module/builder/RakuModuleBuilderModule.java	6205	6205	142	1129	5.4960	7.9507
java-repo	Java	../../../../src/main/java/org/raku/comma/liveTemplates/RakuSuggestVariableName.java	2492	2492	68	578	4.3114	8.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/run/RakuHeapSnapshotExecutor.java	2037	2037	81	429	4.7483	5.2963
java-repo	Java	../../../../src/main/java/org/raku/comma/intention/TernaryExpandingIntention.java	3956	3956	88	846	4.6761	9.6136
java-repo	Java	../../../../src/main/java/org/raku/comma/pod/PodDomHead.java	540	540	21	110	4.9091	5.2381
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuOpReference.java	1659	1659	45	363	4.5702	8.0667
java-repo	Java	../../../../src/main/java/org/raku/comma/debugger/event/RakuDebugEventBreakpointReached.java	1232	1232	38	276	4.4638	7.2632
java-repo	Java	../../../../src/main/java/org/raku/comma/refactoring/RakuNameSuggester.java	4566	4566	120	1157	3.9464	9.6417
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/PodBlockDelimited.java	101	101	4	24	4.2083	6.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/rename/RakuModuleRenameProcessor.java	5685	5685	128	1123	5.0623	8.7734
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuHyperImpl.java	362	362	12	86	4.2093	7.1667
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuGivenStatementImpl.java	1005	1005	28	238	4.2227	8.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateLiteralTagAttribute.java	150	150	6	31	4.8387	5.1667
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuDeprecatable.java	190	190	10	40	4.7500	4.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateDerefMethod.java	86	86	4	20	4.3000	5.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuRoleSignatureImpl.java	394	394	12	90	4.3778	7.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuWhenStatement.java	104	104	4	25	4.1600	6.2500
java-repo	Java	../../../../src/main/java/org/raku/comma/refactoring/introduce/IntroduceOperation.java	2955	2955	112	609	4.8522	5.4375
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuRegexInfixApplicationImpl.java	2129	2129	57	476	4.4727	8.3509
java-repo	Java	../../../../src/main/java/org/raku/comma/debugger/RakuXDebugProcess.java	2782	2782	93	575	4.8383	6.1828
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateDerefSmart.java	141	141	6	31	4.5484	5.1667
java-repo	Java	../../../../src/main/java/org/raku/comma/editor/RakuBraceMatcher.java	2557	2557	43	583	4.3859	13.5581
java-repo	Java	../../../../src/main/java/org/raku/comma/parsing/RakuLexer.java	4993	4993	142	961	5.1956	6.7676
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuLoopStatementImpl.java	394	394	12	90	4.3778	7.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/testing/RakuTestLineMarkerContributor.java	840	840	21	172	4.8837	8.1905
java-repo	Java	../../../../src/main/java/org/raku/comma/run/RakuOutputLinkProvider.java	612	612	16	109	5.6147	6.8125
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuVariableImpl.java	6452	6452	166	1393	4.6317	8.3916
java-repo	Java	../../../../src/main/java/org/raku/comma/intention/OperatorConverterIndention.java	4941	4938	107	999	4.9459	9.3364
java-repo	Java	../../../../src/main/java/org/raku/comma/debugger/event/RakuDebugEventBreakpointBase.java	875	875	31	192	4.5573	6.1935
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/PodElement.java	84	84	4	19	4.4211	4.7500
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuConstant.java	443	443	12	94	4.7128	7.8333
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/symbols/RakuMOPSymbolContributor.java	584	584	15	122	4.7869	8.1333
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/type/RakuDefinednessType.java	609	609	20	138	4.4130	6.9000
java-repo	Java	../../../../src/main/java/org/raku/comma/sdk/RakuSettingTypeId.java	363	363	8	103	3.5243	12.8750
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/impl/CroTemplateApplyImpl.java	1711	1711	43	370	4.6243	8.6047
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplateDerefHash.java	84	84	4	20	4.2000	5.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/services/RakuServiceConstants.java	1614	1614	56	395	4.0861	7.0536
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuTrustsImpl.java	590	590	19	148	3.9865	7.7895
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuComplexLiteralImpl.java	780	780	26	179	4.3575	6.8846
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/symbols/RakuExplicitSymbol.java	1281	1281	65	295	4.3424	4.5385
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuControlStatementImpl.java	616	616	19	141	4.3688	7.4211
java-repo	Java	../../../../src/main/java/org/raku/comma/debugger/RakuValueDescriptor.java	509	509	22	101	5.0396	4.5909
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuBlockOrHashImpl.java	4573	4573	122	983	4.6521	8.0574
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/CroIndexKeys.java	515	515	12	128	4.0234	10.6667
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/parsing/CroTemplateElementTypes.java	3091	3091	46	633	4.8831	13.7609
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/run/RakuProfileCommandLineState.java	3231	3231	102	608	5.3141	5.9608
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/CroTemplatePart.java	304	304	8	70	4.3429	8.7500
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuControl.java	1386	1386	37	286	4.8462	7.7297
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuRegexGroup.java	93	93	4	22	4.2273	5.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuZipMetaOp.java	87	87	4	22	3.9545	5.5000
java-repo	Java	../../../../src/main/java/org/raku/comma/debugger/RakuXNamedValue.java	1224	1224	33	249	4.9157	7.5455
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuRegexVariable.java	222	222	7	49	4.5306	7.0000
java-repo	Java	../../../../src/main/java/org/raku/comma/cro/template/psi/impl/CroTemplateLiteralOpenTagImpl.java	449	449	12	97	4.6289	8.0833
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/PodBlockFinishImpl.java	382	382	12	86	4.4419	7.1667
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/impl/RakuStrLiteralImpl.java	1142	1142	30	265	4.3094	8.8333
java-repo	Java	../../../../src/main/java/org/raku/comma/profiler/compare/ProfileCompareTab.java	937	937	26	177	5.2938	6.8077
java-repo	Java	../../../../src/main/java/org/raku/comma/psi/RakuDo.java	110	110	4	29	3.7931	7.2500
java-repo	Java	../../../../src/main/java/org/raku/comma/descriptors/surrounder/RakuWheneverSurrounder.java	624	624	21	134	4.6567	6.3810
java-repo	Java	../../../../src/main/java/org/raku/comma/descriptors/surrounder/RakuArrayContextSurrounder.java	665	665	21	153	4.3464	7.2857
java-repo	Java	../../../../src/main/java/org/raku/comma/run/RakuProfileExecutor.java	1943	1943	78	424	4.5825	5.4359
